n_e20_avg[1/m^3],T_e_avg[keV],I_ST[kg],TBR,TBR_DDn,Cost_per_kWh[USD/MWh],Tdot_fusion[T/s],Tdot_breedingDT[T/s],Tdot_breedingDD[T/s],Tdot_diff[T/s],Tdot_tot[T/s],startup_time[hour],Pf_DD[MW],Pf_DD_DT[MW],Pf_DD_DHe3[MW],Pf_DD_tot[MW],Pf_DT[MW],P_e_net_DD[MW],Q_DD,P_e_net_DT[MW],Q_DT,E_lost[MJ],Dollar_lost[USD]
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,7.500000000000000000e-01,3.249999999999999556e-01,8.849334667016898560e+17,1.490059464309271400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.621215197341462272e+18,3.459303694958070537e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.461240417974264622e+08,8.541397599560098350e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,7.500000000000000000e-01,4.124999999999999778e-01,8.849334667016898560e+17,1.490059464309271400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.621215197341462272e+18,3.459303694958070537e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.461240417974264622e+08,1.084100464559551030e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,7.500000000000000000e-01,5.000000000000000000e-01,8.849334667016898560e+17,1.490059464309271400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.621215197341462272e+18,3.459303694958070537e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.461240417974264622e+08,1.314061169163092226e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,8.750000000000000000e-01,1.499999999999999944e-01,8.849334667016898560e+17,1.490059464309271400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.741445386674242048e+18,3.217987687513562832e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.801238011575011015e+08,3.667182504822921008e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,8.750000000000000000e-01,2.374999999999999889e-01,8.849334667016898560e+17,1.490059464309271400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.741445386674242048e+18,3.217987687513562832e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.801238011575011015e+08,5.806372299302958697e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,8.750000000000000000e-01,3.249999999999999556e-01,8.849334667016898560e+17,1.490059464309271400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.741445386674242048e+18,3.217987687513562832e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.801238011575011015e+08,7.945562093782994151e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,8.750000000000000000e-01,4.124999999999999778e-01,8.849334667016898560e+17,1.490059464309271400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.741445386674242048e+18,3.217987687513562832e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.801238011575011015e+08,1.008475188826303184e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,8.750000000000000000e-01,5.000000000000000000e-01,8.849334667016898560e+17,1.490059464309271400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.741445386674242048e+18,3.217987687513562832e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.801238011575011015e+08,1.222394168274307102e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,1.000000000000000000e+00,1.499999999999999944e-01,8.849334667016898560e+17,1.490059464309271400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.861675576007022080e+18,3.008144908345539534e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.227315292220180035e+08,3.428048038425074518e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,1.000000000000000000e+00,2.374999999999999889e-01,8.849334667016898560e+17,1.490059464309271400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.861675576007022080e+18,3.008144908345539534e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.227315292220180035e+08,5.427742727506368607e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,1.000000000000000000e+00,3.249999999999999556e-01,8.849334667016898560e+17,1.490059464309271400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.861675576007022080e+18,3.008144908345539534e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.227315292220180035e+08,7.427437416587661207e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,1.000000000000000000e+00,4.124999999999999778e-01,8.849334667016898560e+17,1.490059464309271400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.861675576007022080e+18,3.008144908345539534e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.227315292220180035e+08,9.427132105668954551e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,6.999999999999999556e-01,1.000000000000000000e+00,5.000000000000000000e-01,8.849334667016898560e+17,1.490059464309271400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.861675576007022080e+18,3.008144908345539534e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.227315292220180035e+08,1.142682679475024939e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,5.000000000000000000e-01,1.499999999999999944e-01,8.849334667016898560e+17,1.915790739826206400e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.385012131431071744e+18,4.057004061441055001e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.109595866299246788e+09,4.623316109580194950e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,5.000000000000000000e-01,2.374999999999999889e-01,8.849334667016898560e+17,1.915790739826206400e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.385012131431071744e+18,4.057004061441055001e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.109595866299246788e+09,7.320250506835308671e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,5.000000000000000000e-01,3.249999999999999556e-01,8.849334667016898560e+17,1.915790739826206400e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.385012131431071744e+18,4.057004061441055001e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.109595866299246788e+09,1.001718490409042090e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,5.000000000000000000e-01,4.124999999999999778e-01,8.849334667016898560e+17,1.915790739826206400e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.385012131431071744e+18,4.057004061441055001e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.109595866299246788e+09,1.271411930134553462e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,5.000000000000000000e-01,5.000000000000000000e-01,8.849334667016898560e+17,1.915790739826206400e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.385012131431071744e+18,4.057004061441055001e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.109595866299246788e+09,1.541105369860064983e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,6.250000000000000000e-01,1.499999999999999944e-01,8.849334667016898560e+17,1.915790739826206400e+16,6.011509466638996480e+17,8.850219688985795840e+17,1.505242320763851520e+18,3.729043297516960138e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.019898172521425128e+09,4.249575718839270622e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,6.250000000000000000e-01,2.374999999999999889e-01,8.849334667016898560e+17,1.915790739826206400e+16,6.011509466638996480e+17,8.850219688985795840e+17,1.505242320763851520e+18,3.729043297516960138e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.019898172521425128e+09,6.728494888162179291e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,6.250000000000000000e-01,3.249999999999999556e-01,8.849334667016898560e+17,1.915790739826206400e+16,6.011509466638996480e+17,8.850219688985795840e+17,1.505242320763851520e+18,3.729043297516960138e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.019898172521425128e+09,9.207414057485085726e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,6.250000000000000000e-01,4.124999999999999778e-01,8.849334667016898560e+17,1.915790739826206400e+16,6.011509466638996480e+17,8.850219688985795840e+17,1.505242320763851520e+18,3.729043297516960138e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.019898172521425128e+09,1.168633322680799514e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,6.250000000000000000e-01,5.000000000000000000e-01,8.849334667016898560e+17,1.915790739826206400e+16,6.011509466638996480e+17,8.850219688985795840e+17,1.505242320763851520e+18,3.729043297516960138e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.019898172521425128e+09,1.416525239613090456e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,7.500000000000000000e-01,1.499999999999999944e-01,8.849334667016898560e+17,1.915790739826206400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.625472510096631552e+18,3.450142292073547196e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.436183862407104969e+08,3.931743276002959907e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,7.500000000000000000e-01,2.374999999999999889e-01,8.849334667016898560e+17,1.915790739826206400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.625472510096631552e+18,3.450142292073547196e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.436183862407104969e+08,6.225260187004686892e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,7.500000000000000000e-01,3.249999999999999556e-01,8.849334667016898560e+17,1.915790739826206400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.625472510096631552e+18,3.450142292073547196e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.436183862407104969e+08,8.518777098006412387e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,7.500000000000000000e-01,4.124999999999999778e-01,8.849334667016898560e+17,1.915790739826206400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.625472510096631552e+18,3.450142292073547196e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.436183862407104969e+08,1.081229400900813937e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,7.500000000000000000e-01,5.000000000000000000e-01,8.849334667016898560e+17,1.915790739826206400e+16,7.213811359966796800e+17,8.850219688985795840e+17,1.625472510096631552e+18,3.450142292073547196e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,9.436183862407104969e+08,1.310581092000986785e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,8.750000000000000000e-01,1.499999999999999944e-01,8.849334667016898560e+17,1.915790739826206400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.745702699429411328e+18,3.210058453950410239e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.779551455063480139e+08,3.658146439609783143e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,8.750000000000000000e-01,2.374999999999999889e-01,8.849334667016898560e+17,1.915790739826206400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.745702699429411328e+18,3.210058453950410239e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.779551455063480139e+08,5.792065196048822999e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,8.750000000000000000e-01,3.249999999999999556e-01,8.849334667016898560e+17,1.915790739826206400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.745702699429411328e+18,3.210058453950410239e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.779551455063480139e+08,7.925983952487862110e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,8.750000000000000000e-01,4.124999999999999778e-01,8.849334667016898560e+17,1.915790739826206400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.745702699429411328e+18,3.210058453950410239e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.779551455063480139e+08,1.005990270892690271e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,8.750000000000000000e-01,5.000000000000000000e-01,8.849334667016898560e+17,1.915790739826206400e+16,8.416113253294595840e+17,8.850219688985795840e+17,1.745702699429411328e+18,3.210058453950410239e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.779551455063480139e+08,1.219382146536594331e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,1.000000000000000000e+00,1.499999999999999944e-01,8.849334667016898560e+17,1.915790739826206400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.865932888762191360e+18,3.001214994876842411e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.208361889112305641e+08,3.420150787130127102e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,1.000000000000000000e+00,2.374999999999999889e-01,8.849334667016898560e+17,1.915790739826206400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.865932888762191360e+18,3.001214994876842411e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.208361889112305641e+08,5.415238746289368719e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,1.000000000000000000e+00,3.249999999999999556e-01,8.849334667016898560e+17,1.915790739826206400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.865932888762191360e+18,3.001214994876842411e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.208361889112305641e+08,7.410326705448608100e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,1.000000000000000000e+00,4.124999999999999778e-01,8.849334667016898560e+17,1.915790739826206400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.865932888762191360e+18,3.001214994876842411e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.208361889112305641e+08,9.405414664607849717e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,9.000000000000000222e-01,1.000000000000000000e+00,5.000000000000000000e-01,8.849334667016898560e+17,1.915790739826206400e+16,9.618415146622394880e+17,8.850219688985795840e+17,1.865932888762191360e+18,3.001214994876842411e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,8.208361889112305641e+08,1.140050262376709133e+08
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,1.100000000000000089e+00,5.000000000000000000e-01,1.499999999999999944e-01,8.849334667016898560e+17,2.341522015343141200e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.389269444186241024e+18,4.044408908250073182e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.106151075585590124e+09,4.608962814939958602e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,1.100000000000000089e+00,5.000000000000000000e-01,2.374999999999999889e-01,8.849334667016898560e+17,2.341522015343141200e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.389269444186241024e+18,4.044408908250073182e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.106151075585590124e+09,7.297524456988269091e+07
1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000056e-01,1.100000000000000089e+00,5.000000000000000000e-01,3.249999999999999556e-01,8.849334667016898560e+17,2.341522015343141200e+16,4.809207573311197440e+17,8.850219688985795840e+17,1.389269444186241024e+18,4.044408908250073182e+03,1.118325437051273408e+00,6.002450977566991391e-02,2.477030083115805870e-04,1.178597649835255057e+00,2.543602656341173827e+02,-9.966450236888461234e+01,-9.888167456294872926e-01,-2.369192030976478591e+01,1.543602656341173773e+00,1.106151075585590124e+09,9.986086099036575854e+07
